strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
ROSELLA,Control,1633_0_62,128,2.266785446632557,-2.100278210240312,0.22455465631859428,True,False,Lévy
ROSELLA,Control,1633_0_63,198,5.065274140918146,-0.009801647765857124,0.9171296884016688,False,False,Brownian
ROSELLA,Control,1633_0_72,125,2.441208196522554,-1.0378926285769503,0.3917205818120315,True,False,Lévy
ROSELLA,Control,1633_0_9,54,2.1495155082263793,-1.6353873812114808,0.29006682145313345,True,False,Lévy
ROSELLA,Control,1633_0_91,160,3.1557975325693586,-0.8508555186010578,0.37469916949199167,False,False,Brownian
ROSELLA,Control,1633_0_92,52,2.2863076485039677,-0.03388351740261597,0.8472358745957504,True,False,Lévy
ROSELLA,Control,1704_4_10,102,3.356963625360843,-1.015303886155095,0.3575476779501152,False,False,Brownian
ROSELLA,Control,1704_4_101,62,2.03567015470196,-0.3682959265605883,0.5557919866847549,True,False,Lévy
ROSELLA,Control,1704_4_105,56,3.7497319439357994,0.000554422589091403,0.9418381498819146,False,False,Brownian
ROSELLA,Control,1704_4_109,173,4.651700233889702,-4.0878596956762936e-05,0.9954409789522183,False,False,Brownian
ROSELLA,Control,1704_4_11,136,4.51386591966328,-0.7408391830106716,0.017061570664315528,False,False,Brownian
ROSELLA,Control,1704_4_114,136,2.853190828858944,-0.9003947829511152,0.15143593949518835,True,False,Lévy
ROSELLA,Control,1704_4_120,161,5.312684876018172,-0.016007790232309138,0.5044595995433209,False,False,Brownian
ROSELLA,Control,1704_4_122,187,4.221550318774847,-0.7347199986531457,0.2854681568233004,False,False,Brownian
ROSELLA,Control,1704_4_123,193,3.922214669695233,-0.4418071338900916,0.15527659094579033,False,False,Brownian
ROSELLA,Control,1704_4_126,74,6.714728684921627,0.0038327219937952517,0.3681663552504729,False,False,Brownian
ROSELLA,Control,1704_4_135,52,12.943573611744192,-2.690484175511859,0.0206641383566769,False,False,Brownian
ROSELLA,Control,1704_4_136,99,2.9066556146510667,0.015663171445087054,0.888710065156998,True,False,Lévy
ROSELLA,Control,1704_4_139,53,2.264497594112932,-0.9397651073602149,0.15660939748487784,True,False,Lévy
ROSELLA,Control,1704_4_14,206,2.7099707256384558,-0.2667346770625991,0.642039726522472,True,False,Lévy
ROSELLA,Control,1704_4_155,52,24.610727513265253,0.04976118064843105,0.045751414655931084,False,True,Brownian
ROSELLA,Control,1704_4_163,78,5.918426994614356,0.014508081648671123,0.8689376144868397,False,False,Brownian
ROSELLA,Control,1704_4_185,100,2.2041137792932792,-0.009952818251430046,0.5465675906486328,True,False,Lévy
ROSELLA,Control,1704_4_192,127,8.26404356219119,-0.038114251000096855,0.8570114973070443,False,False,Brownian
ROSELLA,Control,1704_4_198,123,3.3910186914060634,5.563337695496662e-05,0.9957619264885027,False,False,Brownian
ROSELLA,Control,1704_4_2,96,4.3969750653087925,-0.6064193465874865,0.2837052572644233,False,False,Brownian
