strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
UA44,Control,1230_12_371,131,2.281024794134547,-2.1613724600565614,0.2053306795951526,True,False,Lévy
UA44,Control,1230_12_373,85,2.8292996871501,-0.5266830971913372,0.4835285041625558,True,False,Lévy
UA44,Control,1230_12_383,59,3.0053794118922474,-0.13026581384977476,0.7752592653555683,False,False,Brownian
UA44,Control,1230_12_391,56,3.246176282557754,-0.5405506359392145,0.4333311703620939,False,False,Brownian
UA44,Control,1230_12_404,57,4.693398623274538,-0.04334785570442001,0.8309274504647723,False,False,Brownian
UA44,Control,1230_12_412,119,5.972389997519761,-0.690794397813031,0.21509389064671847,False,False,Brownian
UA44,Control,1230_12_417,54,3.0787802359010112,-0.055575758831177824,0.8251890059344285,False,False,Brownian
UA44,Control,1230_12_42,67,4.161356954980656,-0.0448749764391716,0.8406394036225086,False,False,Brownian
UA44,Control,1230_12_424,55,2.442303560688522,-0.013538755853873097,0.9057367673237829,True,False,Lévy
UA44,Control,1230_12_434,72,1.899737571320071,-3.138605810570515,0.12031407549034916,True,False,Lévy
UA44,Control,1230_12_437,56,2.299482774935478,-0.2877793444187049,0.6073630825574163,True,False,Lévy
UA44,Control,1230_12_453,71,3.8855425686108056,-0.16578540762943816,0.6802318281368175,False,False,Brownian
UA44,Control,1230_12_454,74,4.20944250944493,-0.08962051152327,0.7718163374784244,False,False,Brownian
UA44,Control,1230_12_463,98,3.227681489122081,-0.03244687169678295,0.881848585360862,False,False,Brownian
UA44,Control,1230_12_470,80,2.6448506344240337,-0.9988336222657312,0.3796233532162222,True,False,Lévy
UA44,Control,1230_12_478,53,2.9354752613586377,-0.177843989660605,0.665277801214577,True,False,Lévy
UA44,Control,1230_12_48,55,1.9580395288298411,-2.0553242227441593,0.20854881449236085,True,False,Lévy
UA44,Control,1230_12_484,72,2.3584178620040603,-2.160380861200717,0.18374053100030452,True,False,Lévy
UA44,Control,1230_12_485,58,4.438661488284946,-0.007330914682748602,0.9273549352291972,False,False,Brownian
UA44,Control,1230_12_490,79,2.2827618345340515,-0.997046072745364,0.4009942421905188,True,False,Lévy
UA44,Control,1230_12_496,132,4.443566895576553,-0.23438809904002533,0.6796145134920515,False,False,Brownian
UA44,Control,1230_12_503,55,2.6889805545739174,-0.17592250981870072,0.683873110979723,True,False,Lévy
UA44,Control,1230_12_509,56,2.4663124807390657,-0.4319131415227797,0.526764583204372,True,False,Lévy
UA44,Control,1230_12_51,56,1.806229053294787,-5.19352693268908,0.07449982081603518,True,False,Lévy
UA44,Control,1230_12_512,101,5.217573654827623,-1.7057424227208466,0.3055745186733182,False,False,Brownian
UA44,Control,1230_12_515,123,2.967711611723595,-0.1120359952734774,0.7475460276403425,True,False,Lévy
UA44,Control,1230_12_519,71,2.688347614995098,-0.7999653489953564,0.3965910089636051,True,False,Lévy
UA44,Control,1230_12_520,54,3.7456919069733408,-0.8014723543126223,0.2285419282620157,False,False,Brownian
UA44,Control,1230_12_522,76,5.132101060545325,-0.8474842044491417,0.38275954594064066,False,False,Brownian
UA44,Control,1230_12_523,87,2.4540054346931006,-0.621009309166997,0.47838306894515037,True,False,Lévy
UA44,Control,1230_12_53,85,2.600089391789091,-1.0535699847664848,0.3816437830411371,True,False,Lévy
UA44,Control,1230_12_538,95,3.7182827335121287,-0.8866537980312329,0.20582190262697375,False,False,Brownian
UA44,Control,1230_12_539,69,1.806646721760511,-2.667590443375223,0.18365514089656243,True,False,Lévy
UA44,Control,1230_12_54,88,5.98438165044281,8.001807167423713e-05,0.9881065299033367,False,False,Brownian
UA44,Control,1230_12_544,76,2.7987908096355345,-0.1511856908860696,0.7189109551470836,True,False,Lévy
UA44,Control,1230_12_564,74,3.2221325567121264,-0.0014173528665153423,0.17071073481479204,False,False,Brownian
UA44,Control,1230_12_565,96,2.873271999783622,-0.18432493226085156,0.6859282503103862,True,False,Lévy
UA44,Control,1230_12_574,110,4.295193390088719,-0.06919133012107526,0.14958589251349763,False,False,Brownian
UA44,Control,1230_12_58,110,3.0302132053438138,-0.3646941119421008,0.6248362782556189,False,False,Brownian
UA44,Control,1230_12_583,69,4.402866015966639,-0.7161515810367258,0.4686358725216617,False,False,Brownian
UA44,Control,1230_12_584,75,2.779593957153044,-0.014437936700391119,0.9051751803863857,True,False,Lévy
UA44,Control,1230_12_595,89,5.862980605425911,-0.7682545920873443,0.22555327998226848,False,False,Brownian
UA44,Control,1230_12_603,85,9.147043255963373,-0.010284686477370464,0.9093861571814648,False,False,Brownian
UA44,Control,1230_12_614,67,4.001915737063668,-0.012791140445991056,0.41903622304650434,False,False,Brownian
UA44,Control,1230_12_620,70,3.1509454429380486,-0.4469275323436497,0.5738597664967469,False,False,Brownian
UA44,Control,1230_12_637,50,3.5154632897093454,-0.3176585306702788,0.24219048944973698,False,False,Brownian
UA44,Control,1230_12_638,75,3.7488102533928926,-0.0007467426707137292,0.9769727876560533,False,False,Brownian
UA44,Control,1230_12_639,87,3.8341877116646477,0.000306391462322142,0.9160280818983013,False,False,Brownian
UA44,Control,1230_12_641,73,7.189711974658745,-0.32563436475780927,0.21551599002397903,False,False,Brownian
UA44,Control,1230_12_642,64,2.20753668484071,-1.629461019314331,0.28620765077483223,True,False,Lévy
UA44,Control,1230_12_647,52,2.1754982892708687,-2.0897184215921136,0.21459424524268988,True,False,Lévy
UA44,Control,1230_12_676,59,4.840423970291258,-0.011947228030374957,0.9111743494242256,False,False,Brownian
UA44,Control,1230_12_687,54,2.7005092596811786,-0.0010488005562119262,0.9721727125938131,True,False,Lévy
UA44,Control,1230_12_693,65,2.3467609572885673,-0.34863159604919325,0.5909042336250933,True,False,Lévy
UA44,Control,1230_12_698,71,2.6384019777337717,-0.6981227550106899,0.43399813698408596,True,False,Lévy
UA44,Control,1230_12_7,55,2.205716283726253,-0.35540278767520955,0.1345485449024895,True,False,Lévy
UA44,Control,1230_12_700,50,3.7795813833110494,-0.05173408640082888,0.8202207407107055,False,False,Brownian
UA44,Control,1230_12_733,50,2.325228462289851,-1.144135835790221,0.39731544611144753,True,False,Lévy
UA44,Control,1230_12_735,59,2.7708260285199695,-1.4469549881837438,0.13286978946684516,True,False,Lévy
UA44,Control,1230_12_74,74,3.433182216815563,-0.001045564270133248,0.9727037002430962,False,False,Brownian
UA44,Control,1230_12_80,82,2.3196272466004833,-0.14641464703640217,0.7103611415248062,True,False,Lévy
UA44,Control,1230_12_81,72,7.577746387622671,4.7186317588598925e-05,0.9920078881484077,False,False,Brownian
UA44,Control,1230_12_86,85,2.223511151328801,-1.6992359329098647,0.007802757555382294,True,False,Lévy
UA44,Control,1230_12_89,182,2.4798301836574144,-0.5013786816386636,0.5076152176074704,True,False,Lévy
UA44,Control,1230_12_93,59,2.8789591832166437,-0.4823191644638565,0.5294179928912437,True,False,Lévy
UA44,Control,1237_11_1,64,1.929607131169639,-0.29333119024502263,0.6316618292905495,True,False,Lévy
UA44,Control,1237_11_104,79,2.7079705385657493,-0.6402366183270962,0.422279433390528,True,False,Lévy
UA44,Control,1237_11_109,168,7.219840526259359,-0.7261468780173579,0.27926746945394454,False,False,Brownian
UA44,Control,1237_11_117,51,3.011075320360626,-0.001759204806467296,0.9622691179919143,False,False,Brownian
UA44,Control,1237_11_118,54,4.411201839367801,-0.5072644173877434,0.5433205661589279,False,False,Brownian
UA44,Control,1237_11_12,63,2.674455174032002,-0.028285551494349193,0.8795966402492488,True,False,Lévy
UA44,Control,1237_11_120,95,2.676851672068005,-0.028650849723369287,0.864399621496835,True,False,Lévy
UA44,Control,1237_11_129,81,3.811213622962242,-0.4001938990449949,0.5902841939511173,False,False,Brownian
UA44,Control,1237_11_143,63,2.8731228075422983,-0.06272781160872132,0.8054279220646778,True,False,Lévy
UA44,Control,1237_11_146,89,11.702773060421144,-0.7341640035944555,0.21341625551786758,False,False,Brownian
UA44,Control,1237_11_150,179,2.748425586358021,-0.1520137513768096,0.7193714974972056,True,False,Lévy
UA44,Control,1237_11_158,55,3.127926406017034,-0.6827707637551887,0.259038322283753,False,False,Brownian
UA44,Control,1237_11_161,77,3.2886318435101387,-0.14564816989540308,0.7351581969868481,False,False,Brownian
UA44,Control,1237_11_165,60,1.882574593521782,-3.678119806985351,0.11978675199337177,True,False,Lévy
UA44,Control,1237_11_168,53,2.4420104945243697,-1.1661630462813055,0.3278455798355644,True,False,Lévy
UA44,Control,1237_11_17,139,4.978531817945603,0.000424922228679403,0.9243079044969611,False,False,Brownian
UA44,Control,1237_11_173,67,1.849776633639808,-3.0784279426705408,0.1385138208500176,True,False,Lévy
UA44,Control,1237_11_177,104,3.2659229777522856,-0.17313868503258933,0.6713414924786698,False,False,Brownian
UA44,Control,1237_11_18,104,1.8230569350335393,-0.7553707445819366,0.49165639091227786,True,False,Lévy
UA44,Control,1237_11_184,76,3.6746730781802768,-0.18623630214438291,0.6898484542896779,False,False,Brownian
UA44,Control,1237_11_187,88,4.742507337552363,-1.7915956633581895,0.23550405061570545,False,False,Brownian
UA44,Control,1237_11_188,113,2.6597389497942583,-1.320712466752012,0.3006236055290328,True,False,Lévy
UA44,Control,1237_11_192,84,3.5784499120469793,-0.47129076697584305,0.5572164879960784,False,False,Brownian
UA44,Control,1237_11_2,103,2.001211759700079,-0.049694047666382746,0.8398584678743523,True,False,Lévy
UA44,Control,1237_11_219,50,5.598114304167991,-0.0008962565919283794,0.9760372547630366,False,False,Brownian
UA44,Control,1237_11_220,59,2.568839198738055,0.0005234047662565633,0.9174395682614837,True,False,Lévy
UA44,Control,1237_11_224,61,2.221715140781288,-0.37023605535139964,0.16775511368464013,True,False,Lévy
UA44,Control,1237_11_235,65,1.9822159519203721,-3.0121507528240246,0.15074677013526508,True,False,Lévy
UA44,Control,1237_11_24,173,5.389003029317419,-0.26054524751612307,0.6441331146142915,False,False,Brownian
UA44,Control,1237_11_243,127,2.2539377858392444,-0.9477039407464929,0.36448298290919157,True,False,Lévy
UA44,Control,1237_11_244,107,3.3660550884451856,-0.2641727501262672,0.6051682524411837,False,False,Brownian
UA44,Control,1237_11_253,56,2.882724321987421,-0.017025294043957473,0.5279160528082768,True,False,Lévy
UA44,Control,1237_11_258,127,3.6718916538256647,-0.03298625112526543,0.8899656539715902,False,False,Brownian
UA44,Control,1237_11_265,68,2.603615523877483,0.00012934023200461553,0.963804746374667,True,False,Lévy
UA44,Control,1237_11_266,62,2.2204357299102226,-0.5386086918200994,0.4998854977179231,True,False,Lévy
UA44,Control,1237_11_283,149,2.4962066649747223,-0.04412617046747491,0.8377663558637758,True,False,Lévy
