strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
NL5901,CBDV 30uM,1740_1_11,152,4.788221569135414,0.008485081344783513,0.05529335646666747,False,False,Brownian
NL5901,CBDV 30uM,1740_1_12,180,3.1727916562370515,-1.5608279717034645,0.1257040640190633,False,False,Brownian
NL5901,CBDV 30uM,1740_1_14,135,7.989647270826455,-2.3728341631081857,0.19988648464843173,False,False,Brownian
NL5901,CBDV 30uM,1740_1_15,96,8.471662039418119,-0.5827709182379994,0.029890389660981627,False,False,Brownian
NL5901,CBDV 30uM,1740_1_16,181,23.271221566495072,-0.4665194311142762,0.46627218020222383,False,False,Brownian
NL5901,CBDV 30uM,1740_1_17,59,9.959895517099877,-1.184919696834518,0.013456601133173946,False,False,Brownian
NL5901,CBDV 30uM,1740_1_2,183,4.0994867541850075,-0.9919830467041127,0.03867853273302535,False,False,Brownian
NL5901,CBDV 30uM,1740_1_20,191,5.413557818717769,-0.4087193388160208,0.0886054126011411,False,False,Brownian
NL5901,CBDV 30uM,1740_1_28,53,3.634376240455405,0.00039801740737105407,0.9557665401796785,False,False,Brownian
NL5901,CBDV 30uM,1740_1_3,136,4.329857505554286,-0.1317050292548486,0.027262814381739144,False,False,Brownian
NL5901,CBDV 30uM,1740_1_34,110,3.4689585419340077,-3.278039406632566,1.495161820974318e-07,False,False,Brownian
NL5901,CBDV 30uM,1740_1_4,194,145.5544226578359,0.0336609093490452,0.37368333229028494,False,False,Brownian
NL5901,CBDV 30uM,1740_1_5,167,5.5933978339556845,-0.7732848117944283,0.19865401673158756,False,False,Brownian
NL5901,CBDV 30uM,1740_1_52,66,6.643472246745163,-0.00030859127218035853,0.9451056636944845,False,False,Brownian
NL5901,CBDV 30uM,1740_1_6,154,4.487111693854807,-0.664619522167104,0.22771391924250162,False,False,Brownian
NL5901,CBDV 30uM,1740_1_8,155,17.564276395391794,-32.6923812541802,8.745761624795794e-14,False,False,Brownian
NL5901,CBDV 30uM,1740_1_9,182,14.983758485295784,-0.18280269846070762,0.39994695147841786,False,False,Brownian
NL5901,CBDV 30uM,1834_0_1,68,2.2950020581390795,-0.4441925817214383,0.5178720300680555,True,False,Lévy
NL5901,CBDV 30uM,1834_0_10,148,3.0546313702164363,-0.8248057953784496,0.2406599813955964,False,False,Brownian
NL5901,CBDV 30uM,1834_0_11,176,2.641468365367178,-0.5783635288101114,0.07536297964182721,True,False,Lévy
NL5901,CBDV 30uM,1834_0_12,215,4.123783596190302,0.0003253684094441933,0.9524724801260217,False,False,Brownian
NL5901,CBDV 30uM,1834_0_13,50,3.584118007595087,-1.225508543800175,0.001833592617112549,False,False,Brownian
NL5901,CBDV 30uM,1834_0_14,214,3.743541986755413,-0.09978867859436469,0.7463707457999005,False,False,Brownian
NL5901,CBDV 30uM,1834_0_15,57,1.927953742696845,-2.5017235087002923,0.2100300095917863,True,False,Lévy
NL5901,CBDV 30uM,1834_0_17,161,3.128157592346313,-0.13612284506284855,0.7131657490059804,False,False,Brownian
NL5901,CBDV 30uM,1834_0_18,162,3.0845491399059406,-0.19412135790527607,0.6852368645207936,False,False,Brownian
NL5901,CBDV 30uM,1834_0_2,175,5.655797187410047,-0.21799475688475584,0.011003401274087585,False,False,Brownian
NL5901,CBDV 30uM,1834_0_20,92,3.529615843358988,-0.008747923255169598,0.06273097760053588,False,False,Brownian
NL5901,CBDV 30uM,1834_0_22,174,3.7315747236367005,-0.1862860575151739,0.7012636057257001,False,False,Brownian
NL5901,CBDV 30uM,1834_0_23,76,2.3263053311808535,-3.0642693812784816,0.17569361826315577,True,False,Lévy
NL5901,CBDV 30uM,1834_0_24,115,35.84143088700702,0.060885807227760935,0.9485805127258004,False,False,Brownian
NL5901,CBDV 30uM,1834_0_25,65,2.4624351410896974,-1.6684428186606386,0.26273196463260473,True,False,Lévy
NL5901,CBDV 30uM,1834_0_26,109,2.1827020714425016,-0.07512332846743508,0.8301241860822878,True,False,Lévy
NL5901,CBDV 30uM,1834_0_28,109,2.9369924895450055,-0.27952466516028596,0.3649630858423867,True,False,Lévy
NL5901,CBDV 30uM,1834_0_29,85,7.053265688762173,0.281055861641323,0.08193683330702484,False,False,Brownian
NL5901,CBDV 30uM,1834_0_3,159,2.9461404831543767,-0.04794580031757367,0.8287945007420301,True,False,Lévy
NL5901,CBDV 30uM,1834_0_38,100,1.962171892393048,-3.122273696048982,0.13154337726481125,True,False,Lévy
NL5901,CBDV 30uM,1834_0_4,193,3.6772733366822647,-0.056562641727080254,0.8225076259955842,False,False,Brownian
NL5901,CBDV 30uM,1834_0_40,87,3.4797785597918756,-0.4114197631857275,0.15711573512644073,False,False,Brownian
NL5901,CBDV 30uM,1834_0_48,108,2.358310915375018,-1.8224402820146302,0.27817783759363146,True,False,Lévy
NL5901,CBDV 30uM,1834_0_5,56,14.785787806672813,0.0008476092419974152,0.5104422344349213,False,False,Brownian
NL5901,CBDV 30uM,1834_0_58,91,3.79493603923629,-0.08357508141083908,0.25393413357076766,False,False,Brownian
NL5901,CBDV 30uM,1834_0_6,172,4.443642541063892,-0.07186480512254767,0.8066364728866233,False,False,Brownian
NL5901,CBDV 30uM,1834_0_62,95,2.7742406585546426,-0.18537281855088306,0.1471457354676767,True,False,Lévy
NL5901,CBDV 30uM,1834_0_7,52,3.8265764415893755,-0.1002512394260558,0.062098214430128265,False,False,Brownian
NL5901,CBDV 30uM,1834_0_74,59,6.376084012886975,-0.03364243822464086,0.5119442231610305,False,False,Brownian
NL5901,CBDV 30uM,1834_0_8,57,2.4992696681506956,-0.5283497101643095,0.5464521643252735,True,False,Lévy
NL5901,CBDV 30uM,1834_0_9,176,2.1259225458749356,-13.651928058753562,7.054507828154361e-09,True,False,Lévy
