FRAME;ID;X;Y;LOST_COUNT;#PIX;X_SIZE;Y_SIZE;SHAPE;CEPA;TRATAMIENTO;FECHA
220;21;871;424;1;68;35;24;1550;;;
220;22;891;420;0;33;21;9;6553;;;
220;24;981;428;0;58;13;10;4575;;;
220;25;717;466;0;44;18;17;7373;;;
220;27;809;472;0;83;35;19;3587;;;
220;28;835;467;0;76;9;10;4415;;;
220;29;983;462;0;77;11;7;4383;;;
220;30;1039;496;0;80;15;6;4479;;;
220;33;1047;527;0;72;27;6;2481;;;
220;34;1091;525;0;74;9;12;9932;;;
220;35;905;567;0;76;12;12;5983;;;
220;38;1095;578;0;58;13;6;1905;;;
220;39;858;619;0;31;9;18;17615;;;
220;40;961;615;0;63;7;14;30471;;;
220;41;1014;592;0;58;9;21;26163;;;
220;42;1016;611;0;49;19;33;26185;;;
220;43;738;649;0;49;18;22;13070;;;
220;44;998;626;0;59;24;21;4334;;;
220;46;737;687;0;54;10;7;4383;;;
220;47;884;685;0;54;15;11;287;;;
220;48;979;688;0;61;20;14;28161;;;
220;49;731;717;0;107;11;11;4383;;;
220;50;884;728;0;83;17;23;4876;;;
220;51;968;732;0;86;11;25;18018;;;
220;52;1022;706;0;40;17;33;46147;;;
220;54;724;746;0;94;8;11;4383;;;
220;56;765;753;0;92;28;13;2461;;;
220;57;811;750;0;54;19;11;2559;;;
220;60;1035;773;0;46;7;24;16487;;;
220;62;1005;807;0;63;17;23;51219;;;
220;65;783;847;0;85;20;18;51251;;;
220;66;873;857;0;43;35;20;1742;;;
220;67;1018;837;0;91;7;18;9830;;;
220;68;771;834;5;61;31;32;33899;;;
220;69;842;869;0;76;17;9;2525;;;
220;70;659;917;0;44;24;27;4894;;;
220;75;864;445;0;44;22;15;32879;;;
220;76;833;589;0;28;8;11;4415;;;
220;77;851;722;1;63;15;9;4927;;;
220;78;1076;724;0;50;16;21;46916;;;
220;81;1070;769;0;54;19;19;56595;;;
220;82;635;937;0;56;7;9;4383;;;
220;83;679;317;0;61;13;21;16499;;;
220;91;896;537;0;66;21;21;34843;;;
220;96;1030;806;0;43;19;20;4539;;;
220;100;547;857;0;79;20;10;4048;;;
220;111;797;755;0;64;28;9;3568;;;
220;113;938;678;0;47;10;10;4383;;;
220;121;517;385;0;51;13;33;51874;;;
220;138;963;364;3;30;19;6;2451;;;
220;143;925;735;0;45;11;8;4383;;;
220;181;1055;526;1;80;22;8;371;;;
220;186;1043;568;0;71;5;17;26151;;;
220;187;1065;722;2;87;9;22;22322;;;
220;188;590;594;2;78;8;11;4383;;;
220;195;1069;619;0;40;4;11;4415;;;
220;199;796;779;0;77;28;35;808;;;
220;207;1031;437;0;72;21;11;5043;;;
220;218;900;856;0;37;25;19;28934;;;
220;219;1081;787;2;29;16;32;17207;;;
220;222;784;346;0;87;19;22;52227;;;
220;223;705;873;0;60;6;10;6015;;;
220;226;875;487;1;30;15;23;58641;;;
220;227;853;327;3;29;19;19;4383;;;
220;230;738;347;2;40;22;11;7169;;;
220;233;875;324;0;45;12;21;4206;;;
220;236;922;433;0;96;17;18;60993;;;
220;243;850;824;0;53;19;22;4403;;;
220;247;944;344;8;33;18;16;39185;;;
220;249;1072;801;0;41;14;20;12910;;;
220;255;738;841;0;50;33;8;2297;;;
220;257;736;546;4;96;13;11;18328;;;
220;259;1000;668;9;50;20;24;62256;;;
220;260;1101;667;8;29;10;7;4383;;;
220;261;944;541;6;64;32;19;35634;;;
220;262;1031;835;5;85;8;17;26214;;;
220;263;754;342;4;40;24;16;4488;;;
220;264;588;265;2;53;35;27;59265;;;
220;265;869;358;1;43;5;13;29491;;;
220;266;1091;727;0;45;14;24;30470;;;
221;0;672;300;0;67;28;11;43664;;;
221;1;898;304;0;40;5;11;4383;;;
221;2;940;296;0;50;12;16;13068;;;
221;4;926;331;0;51;17;33;25396;;;
221;5;582;344;0;42;24;15;52464;;;
221;6;697;348;0;81;11;12;52291;;;
221;8;836;344;0;53;22;32;7369;;;
221;10;904;370;0;78;18;30;5926;;;
221;12;497;379;0;65;6;12;3276;;;
221;13;565;384;0;60;15;20;18113;;;
221;14;582;394;0;66;13;18;52355;;;
221;15;714;410;0;78;23;22;5324;;;
221;16;859;383;0;81;22;30;1228;;;
221;17;905;390;0;95;18;22;2151;;;
221;18;969;395;0;43;18;10;19928;;;
221;19;527;413;0;45;13;18;50183;;;
221;20;825;430;0;63;6;14;26118;;;
221;21;871;424;0;64;21;24;45828;;;
221;22;892;420;0;41;21;11;921;;;
221;24;982;426;0;61;13;9;4607;;;
221;25;717;463;0;31;18;16;3271;;;
221;27;811;474;0;95;25;20;49159;;;
221;28;835;467;0;75;15;9;4403;;;
221;29;983;462;0;75;14;18;26368;;;
221;30;1039;496;0;87;15;5;319;;;
221;33;1041;525;0;90;27;8;2481;;;
221;34;1090;526;0;68;9;12;9964;;;
221;35;905;567;0;88;19;24;14112;;;
221;38;1096;578;0;70;14;7;1911;;;
221;39;858;619;0;47;10;19;26191;;;
221;40;961;616;0;67;9;14;26183;;;
221;41;1014;592;0;61;8;21;26147;;;
221;42;1017;612;0;44;17;32;17472;;;
221;43;739;648;0;42;17;20;13068;;;
221;44;997;627;0;65;23;20;4143;;;
221;46;738;686;0;60;10;7;4383;;;
221;47;875;689;0;53;15;12;4511;;;
221;48;979;687;0;57;12;15;52511;;;
221;49;732;717;0;111;11;11;4383;;;
221;50;884;728;0;83;16;23;13068;;;
221;51;968;732;0;82;9;25;26146;;;
221;52;1022;706;0;45;18;32;9283;;;
221;54;724;746;0;106;9;13;1911;;;
221;56;765;753;1;92;28;13;2461;;;
221;57;810;750;0;49;19;11;479;;;
221;60;1035;773;1;46;7;24;16487;;;
221;62;1005;808;0;62;7;10;1911;;;
221;65;784;847;0;84;19;18;51219;;;
221;66;873;857;0;77;29;34;4335;;;
221;67;1018;838;0;93;7;17;9830;;;
221;68;771;834;6;61;31;32;33899;;;
221;69;842;869;0;73;18;7;3549;;;
221;70;659;917;0;52;23;27;4892;;;
221;75;864;445;1;44;22;15;32879;;;
221;76;833;589;1;28;8;11;4415;;;
221;77;851;722;0;64;9;7;4375;;;
221;78;1082;724;0;34;15;22;46944;;;
221;81;1070;769;0;62;21;19;51219;;;
221;82;635;937;0;55;7;15;4383;;;
221;83;679;316;0;58;12;21;49255;;;
221;91;896;537;0;60;21;23;51211;;;
221;96;1047;798;0;37;20;26;28955;;;
221;100;547;858;0;84;21;10;3984;;;
221;111;789;755;0;66;16;6;3568;;;
221;113;938;678;1;47;10;10;4383;;;
221;121;517;385;0;51;12;34;51426;;;
221;138;954;364;0;52;22;8;36113;;;
221;143;925;735;1;45;11;8;4383;;;
221;181;1055;527;0;82;21;8;2929;;;
221;186;1043;567;0;88;7;17;26151;;;
221;187;1065;722;0;79;8;22;22322;;;
221;188;593;594;0;81;7;11;4383;;;
221;195;1069;618;0;57;16;21;36035;;;
221;199;796;779;0;73;23;35;316;;;
221;207;1032;437;0;49;20;10;4913;;;
221;218;900;856;1;37;25;19;28934;;;
221;219;1081;787;3;29;16;32;17207;;;
221;222;784;346;1;87;19;22;52227;;;
221;223;706;873;0;62;6;10;6015;;;
221;226;871;482;0;35;11;15;22289;;;
221;227;853;327;4;29;19;19;4383;;;
221;230;738;347;3;40;22;11;7169;;;
221;233;875;325;0;46;15;10;4383;;;
221;236;922;433;0;91;16;17;60929;;;
221;243;850;824;0;53;19;22;4403;;;
221;247;944;344;9;33;18;16;39185;;;
221;249;1072;801;1;41;14;20;12910;;;
221;255;731;839;0;51;17;8;3569;;;
221;257;736;546;5;96;13;11;18328;;;
221;260;1101;667;9;29;10;7;4383;;;
221;261;944;541;0;67;32;19;35634;;;
221;262;1031;835;6;85;8;17;26214;;;
221;263;754;342;5;40;24;16;4488;;;
221;264;588;265;3;53;35;27;59265;;;
221;265;869;358;2;43;5;13;29491;;;
221;266;1091;727;1;45;14;24;30470;;;
222;0;672;301;0;66;28;11;43152;;;
222;1;898;304;0;45;18;11;6553;;;
222;2;941;296;0;49;13;15;4383;;;
222;4;926;330;0;56;31;33;49785;;;
222;5;582;344;0;41;7;14;52428;;;
222;6;697;348;0;80;12;12;52817;;;
222;8;835;344;0;53;21;22;4302;;;
222;10;905;370;0;80;21;31;4966;;;
222;12;504;382;0;50;34;35;60496;;;
222;13;565;384;0;63;16;21;18113;;;
222;14;582;394;0;69;14;18;52355;;;
222;15;714;410;0;73;23;22;5324;;;
222;16;857;393;0;72;9;15;29447;;;
222;17;903;390;0;84;18;22;2151;;;
222;18;969;394;0;52;20;9;20416;;;
222;19;522;413;0;50;13;17;50183;;;
222;20;826;430;0;67;7;14;26190;;;
222;21;871;424;0;57;31;26;5709;;;
222;22;892;420;0;32;21;10;1937;;;
222;24;980;428;0;84;13;10;6655;;;
222;25;717;462;0;38;19;17;3271;;;
222;27;810;472;0;82;33;26;3619;;;
222;28;835;468;0;77;21;15;5936;;;
222;29;983;462;0;74;14;17;60928;;;
222;30;1039;497;0;82;15;5;319;;;
222;33;1047;527;0;86;27;8;3505;;;
222;34;1091;526;0;68;8;11;4383;;;
222;35;908;566;0;71;11;13;4959;;;
222;38;1095;578;0;71;13;7;1651;;;
222;39;859;618;0;31;6;19;17411;;;
222;40;961;615;0;67;7;14;30471;;;
222;41;1014;592;0;56;8;21;26147;;;
222;42;1017;611;0;40;8;20;25398;;;
222;43;737;649;0;55;17;21;13070;;;
222;44;998;626;0;53;24;20;4334;;;
222;46;736;686;0;56;10;7;4383;;;
222;47;885;685;0;57;15;11;4383;;;
222;48;979;688;0;76;21;14;11793;;;
222;49;732;716;0;100;10;10;4375;;;
222;50;884;728;0;82;17;23;13068;;;
222;51;967;732;0;89;11;25;18018;;;
222;52;1022;706;0;49;17;34;13379;;;
222;54;723;746;0;94;8;11;4383;;;
222;56;765;753;2;92;28;13;2461;;;
222;57;810;750;0;48;19;9;479;;;
222;60;1035;773;2;46;7;24;16487;;;
222;62;1005;807;0;67;16;23;51251;;;
222;65;784;847;0;88;20;19;51251;;;
222;66;873;857;0;44;19;17;4559;;;
222;67;1017;837;0;98;8;18;9078;;;
222;68;771;834;7;61;31;32;33899;;;
222;69;842;869;0;63;18;7;3541;;;
222;70;662;909;0;46;9;11;4383;;;
222;75;864;445;2;44;22;15;32879;;;
222;76;832;590;0;34;19;10;35219;;;
222;77;851;722;1;64;9;7;4375;;;
222;78;1081;724;0;32;13;21;63268;;;
222;81;1070;769;1;62;21;19;51219;;;
222;82;635;937;1;55;7;15;4383;;;
222;83;679;317;0;59;14;20;49255;;;
222;91;896;537;1;60;21;23;51211;;;
222;96;1046;798;0;39;22;26;53275;;;
222;100;550;858;0;82;18;10;3985;;;
222;111;789;754;0;63;16;6;3568;;;
222;113;938;678;2;47;10;10;4383;;;
222;121;517;385;1;51;12;34;51426;;;
222;138;963;364;0;35;26;6;36113;;;
222;143;925;736;0;51;11;7;4383;;;
222;181;1055;527;1;82;21;8;2929;;;
222;186;1044;568;0;77;6;17;26151;;;
222;187;1064;724;0;79;7;23;30515;;;
222;188;593;594;1;81;7;11;4383;;;
222;195;1069;620;0;39;4;11;4415;;;
222;199;797;779;0;82;27;35;808;;;
222;207;1032;437;1;49;20;10;4913;;;
222;218;900;856;2;37;25;19;28934;;;
222;219;1081;787;4;29;16;32;17207;;;
222;222;784;346;2;87;19;22;52227;;;
222;223;706;873;1;62;6;10;6015;;;
222;226;872;482;0;30;12;15;24337;;;
222;227;853;327;5;29;19;19;4383;;;
222;230;738;347;4;40;22;11;7169;;;
222;233;875;325;1;46;15;10;4383;;;
222;236;922;433;0;90;17;18;60929;;;
222;243;850;826;0;55;9;9;14599;;;
222;247;944;344;0;28;16;11;36113;;;
222;249;1072;801;2;41;14;20;12910;;;
222;255;738;841;0;55;33;9;3320;;;
222;257;736;546;0;96;13;11;1944;;;
222;261;944;541;1;67;32;19;35634;;;
222;262;1031;835;7;85;8;17;26214;;;
222;263;754;342;6;40;24;16;4488;;;
222;264;588;265;4;53;35;27;59265;;;
222;265;869;358;3;43;5;13;29491;;;
222;266;1091;727;2;45;14;24;30470;;;
222;267;931;774;0;72;17;28;8204;;;
223;0;671;300;0;71;29;11;43152;;;
223;1;898;305;0;53;19;10;6557;;;
223;2;940;296;0;49;12;16;13068;;;
223;4;926;330;1;56;31;33;49785;;;
223;5;582;344;0;40;7;15;36044;;;
223;6;697;347;0;65;11;11;4383;;;
223;8;835;344;0;62;21;34;7369;;;
223;10;905;370;0;81;19;32;5830;;;
223;12;504;381;0;47;34;23;52289;;;
223;13;565;384;0;62;15;20;18113;;;
223;14;582;394;0;62;14;18;52355;;;
223;15;714;409;0;73;23;21;5516;;;
223;16;859;384;0;83;9;16;26126;;;
223;17;901;393;0;83;17;17;32887;;;
223;18;969;394;0;44;20;9;20432;;;
223;19;527;413;0;48;14;18;17415;;;
223;20;826;430;0;70;7;14;26118;;;
223;21;871;424;1;57;31;26;5709;;;
223;22;892;420;0;33;20;11;5017;;;
223;24;982;427;0;65;12;10;7166;;;
223;25;717;467;0;38;19;14;3271;;;
223;27;810;472;0;78;23;26;7207;;;
223;28;834;467;0;77;22;14;5432;;;
223;29;983;462;0;78;11;8;4479;;;
223;30;1038;496;0;55;16;5;4080;;;
223;33;1047;527;1;86;27;8;3505;;;
223;34;1090;527;0;65;8;17;13927;;;
223;35;908;566;0;83;12;12;6015;;;
223;38;1096;577;0;64;14;7;1395;;;
223;39;859;619;0;42;9;18;17411;;;
223;40;961;616;0;63;7;14;30471;;;
223;41;1014;592;0;51;7;21;26163;;;
223;42;1017;611;0;48;19;34;26185;;;
223;43;737;649;1;55;17;21;13070;;;
223;44;998;626;1;53;24;20;4334;;;
223;46;736;686;0;60;11;7;4383;;;
223;47;875;688;0;57;15;11;287;;;
223;48;979;687;0;67;13;15;53017;;;
223;49;731;714;0;101;10;11;4383;;;
223;50;883;728;0;86;17;23;13068;;;
223;51;967;732;0;89;10;25;18018;;;
223;52;1022;706;0;42;18;33;13379;;;
223;54;724;746;0;96;7;14;1911;;;
223;56;765;754;0;93;27;12;409;;;
223;57;810;750;0;52;20;10;2530;;;
223;60;1035;773;0;42;7;27;16439;;;
223;62;1004;808;0;61;7;10;1911;;;
223;65;783;847;0;83;20;18;51251;;;
223;66;873;857;0;43;19;15;4431;;;
223;67;1018;838;0;95;9;19;9078;;;
223;68;771;833;0;66;30;33;107;;;
223;69;842;869;0;63;17;7;3541;;;
223;70;659;917;0;65;23;28;13068;;;
223;75;859;445;0;53;30;31;50986;;;
223;76;834;589;0;30;9;11;4415;;;
223;77;851;722;2;64;9;7;4375;;;
223;78;1082;724;0;35;14;20;46852;;;
223;81;1070;769;2;62;21;19;51219;;;
223;82;635;937;0;53;7;9;4383;;;
223;83;679;317;0;57;13;20;49255;;;
223;91;896;537;2;60;21;23;51211;;;
223;96;1047;798;0;31;18;18;54545;;;
223;100;547;858;0;81;20;10;3984;;;
223;111;790;755;0;62;15;6;3575;;;
223;113;938;678;0;39;22;11;7089;;;
223;121;518;385;0;55;15;34;52962;;;
223;138;954;363;0;75;30;24;33911;;;
223;143;925;736;1;51;11;7;4383;;;
223;181;1055;527;0;79;22;8;369;;;
223;186;1044;568;0;73;6;17;26215;;;
223;187;1064;724;1;79;7;23;30515;;;
223;188;593;594;2;81;7;11;4383;;;
223;195;1069;620;1;39;4;11;4415;;;
223;199;797;779;1;82;27;35;808;;;
223;207;1031;435;0;57;20;10;33713;;;
223;218;900;856;3;37;25;19;28934;;;
223;219;1081;787;5;29;16;32;17207;;;
223;222;784;346;3;87;19;22;52227;;;
223;223;706;873;2;62;6;10;6015;;;
223;226;872;482;1;30;12;15;24337;;;
223;227;853;327;6;29;19;19;4383;;;
223;230;738;347;5;40;22;11;7169;;;
223;233;875;324;0;44;15;12;4383;;;
223;236;922;433;0;96;17;18;60993;;;
223;243;850;824;0;57;19;22;4403;;;
223;247;944;344;1;28;16;11;36113;;;
223;249;1072;801;3;41;14;20;12910;;;
223;255;738;841;1;55;33;9;3320;;;
223;257;736;546;0;92;13;11;10136;;;
223;261;944;541;2;67;32;19;35634;;;
223;262;1031;835;8;85;8;17;26214;;;
223;263;754;342;7;40;24;16;4488;;;
223;264;588;265;5;53;35;27;59265;;;
223;265;869;358;4;43;5;13;29491;;;
223;266;1091;727;3;45;14;24;30470;;;
223;267;931;774;1;72;17;28;8204;;;
223;268;852;292;0;90;27;21;8846;;;
223;269;1035;524;0;77;23;8;3537;;;
223;270;1000;667;0;41;20;22;4371;;;
224;0;672;300;0;71;28;19;10385;;;
224;1;898;305;0;54;18;10;6557;;;
224;2;940;296;0;42;12;16;13064;;;
224;4;926;331;0;47;17;33;25396;;;
224;5;582;344;0;42;24;14;3312;;;
224;6;697;347;0;68;11;10;4383;;;
224;8;835;344;0;58;21;33;7369;;;
224;10;904;370;0;71;15;21;29318;;;
224;12;504;382;0;52;34;35;60496;;;
224;13;565;384;0;63;15;20;17601;;;
224;14;582;393;0;54;14;19;52419;;;
224;15;714;409;0;77;23;22;5260;;;
224;16;857;393;0;72;10;15;29455;;;
224;17;905;390;0;91;17;22;2151;;;
224;18;969;394;0;41;20;9;24000;;;
224;19;522;413;0;46;15;17;17415;;;
224;20;826;430;0;66;8;14;26382;;;
224;21;871;424;0;62;21;9;2363;;;
224;22;892;419;0;55;20;21;30995;;;
224;24;982;427;0;59;12;9;7664;;;
224;25;717;463;0;48;18;19;7375;;;
224;27;810;472;0;77;34;19;3587;;;
224;28;834;467;0;74;9;10;4415;;;
224;29;983;462;0;75;11;7;4383;;;
224;30;1039;495;0;67;15;6;4415;;;
224;33;1042;526;0;84;27;8;2481;;;
224;34;1089;529;0;69;9;11;4383;;;
224;35;908;565;0;80;19;25;32823;;;
224;38;1096;578;0;67;13;6;1905;;;
224;39;858;619;0;41;9;19;26115;;;
224;40;961;615;0;73;7;15;29463;;;
224;41;1014;591;0;62;9;20;25651;;;
224;42;1017;611;0;45;19;34;17993;;;
224;43;737;648;0;43;13;21;13086;;;
224;44;998;626;2;53;24;20;4334;;;
224;46;735;686;0;55;10;7;4447;;;
224;47;875;688;0;50;15;11;287;;;
224;48;979;687;0;77;22;14;3649;;;
224;49;732;715;0;106;11;11;4383;;;
224;50;883;727;0;86;17;22;13064;;;
224;51;968;732;0;84;8;25;26147;;;
224;52;1022;706;0;50;19;33;13379;;;
224;54;724;746;0;82;7;12;18023;;;
224;56;765;754;1;93;27;12;409;;;
224;57;810;751;0;38;19;10;503;;;
224;60;1035;774;0;50;6;13;26423;;;
224;62;1005;807;0;64;17;22;49203;;;
224;65;784;847;0;83;20;18;51251;;;
224;66;873;857;0;54;35;20;1678;;;
224;67;1023;832;0;88;8;18;9830;;;
224;68;771;833;1;66;30;33;107;;;
224;69;843;869;0;65;18;7;3549;;;
224;70;659;917;0;57;23;28;4876;;;
224;75;859;445;1;53;30;31;50986;;;
224;76;835;591;0;29;9;9;4415;;;
224;77;851;722;0;65;9;7;4383;;;
224;78;1081;724;0;44;14;20;46852;;;
224;81;1070;769;3;62;21;19;51219;;;
224;82;635;937;0;51;7;14;4415;;;
224;83;679;317;0;60;13;20;49255;;;
224;91;896;537;0;58;9;8;4895;;;
224;96;1047;798;1;31;18;18;54545;;;
224;100;547;858;0;83;21;10;3984;;;
224;111;788;755;0;75;19;6;3312;;;
224;113;938;678;1;39;22;11;7089;;;
224;121;518;385;1;55;15;34;52962;;;
224;138;956;363;0;43;24;9;36115;;;
224;143;925;736;0;48;12;8;785;;;
224;181;1055;527;1;79;22;8;369;;;
224;186;1044;567;0;84;6;19;26215;;;
224;187;1066;724;0;86;10;24;22322;;;
224;188;593;594;3;81;7;11;4383;;;
224;195;1074;624;0;30;4;11;4383;;;
224;199;796;779;0;77;28;35;808;;;
224;207;1031;435;1;57;20;10;33713;;;
224;218;900;856;4;37;25;19;28934;;;
224;219;1082;786;0;57;18;35;16695;;;
224;222;784;346;4;87;19;22;52227;;;
224;223;706;873;0;55;6;10;4447;;;
224;226;872;482;2;30;12;15;24337;;;
224;227;853;327;7;29;19;19;4383;;;
224;230;738;347;6;40;22;11;7169;;;
224;233;875;324;0;44;15;12;4383;;;
224;236;922;433;0;89;17;16;60929;;;
224;243;851;824;0;55;19;22;4403;;;
224;247;944;344;2;28;16;11;36113;;;
224;249;1072;801;4;41;14;20;12910;;;
224;255;731;839;0;58;20;20;22280;;;
224;257;736;546;1;92;13;11;10136;;;
224;261;944;541;3;67;32;19;35634;;;
224;262;1031;835;9;85;8;17;26214;;;
224;263;754;342;8;40;24;16;4488;;;
224;264;592;266;0;71;24;28;36625;;;
224;265;868;358;0;30;6;11;4383;;;
224;266;1091;727;4;45;14;24;30470;;;
224;267;931;774;2;72;17;28;8204;;;
224;268;852;292;1;90;27;21;8846;;;
224;269;1035;524;1;77;23;8;3537;;;
224;270;1000;667;1;41;20;22;4371;;;
225;0;672;300;0;67;28;14;26769;;;
225;1;897;305;0;55;18;11;6553;;;
225;2;941;296;0;46;13;16;13068;;;
225;4;926;331;0;46;17;33;25396;;;
225;5;583;344;0;37;24;15;36080;;;
225;6;697;348;0;72;12;11;52849;;;
225;8;835;344;0;65;21;33;7369;;;
225;10;905;370;0;79;19;30;4902;;;
225;12;497;378;0;62;7;13;3276;;;
225;13;564;384;0;60;16;20;18113;;;
225;14;582;393;0;62;14;18;52419;;;
225;15;713;409;0;75;22;22;5324;;;
225;16;857;393;0;75;9;16;30222;;;
225;17;901;390;0;77;14;22;1079;;;
225;18;968;394;0;45;21;8;1984;;;
225;19;527;413;0;46;13;18;52231;;;
225;20;826;430;0;61;5;14;26118;;;
225;21;871;424;0;73;35;24;1550;;;
225;22;891;419;0;42;21;10;6553;;;
225;24;983;427;0;71;13;10;6655;;;
225;25;717;468;0;32;18;14;3271;;;
225;27;809;472;0;79;35;26;3715;;;
225;28;835;468;0;75;15;24;13824;;;
225;29;983;463;0;75;11;8;4447;;;
225;30;1039;496;0;66;15;6;4415;;;
225;33;1047;527;0;80;27;7;2545;;;
225;34;1090;526;0;69;10;11;4383;;;
225;35;906;567;0;93;19;24;13088;;;
225;38;1096;578;0;71;13;6;1905;;;
225;39;858;619;0;40;10;18;26179;;;
225;40;961;616;0;68;7;15;29495;;;
225;41;1014;591;1;62;9;20;25651;;;
225;42;1017;611;0;50;18;34;26185;;;
225;43;737;648;0;74;18;35;638;;;
225;44;998;626;3;53;24;20;4334;;;
225;46;738;687;0;58;10;7;4383;;;
225;47;879;687;0;55;15;9;2463;;;
225;48;979;687;0;72;21;15;28161;;;
225;49;732;715;0;101;11;11;4383;;;
225;50;884;727;0;84;17;22;13064;;;
225;51;967;732;0;89;10;25;26146;;;
225;52;1022;706;0;34;16;21;12364;;;
225;54;724;746;0;92;7;12;18022;;;
225;56;765;754;0;80;26;11;2449;;;
225;57;811;750;0;52;19;12;447;;;
225;60;1035;772;0;49;8;25;24615;;;
225;62;1004;808;0;65;7;10;13111;;;
225;65;784;846;0;80;20;18;51251;;;
225;66;873;857;0;48;35;18;1678;;;
225;67;1019;838;0;93;9;17;10086;;;
225;68;771;833;2;66;30;33;107;;;
225;69;842;869;0;58;18;7;2513;;;
225;70;662;909;0;52;8;11;4383;;;
225;75;859;445;2;53;30;31;50986;;;
225;76;835;591;1;29;9;9;4415;;;
225;77;851;722;0;63;9;7;5407;;;
225;78;1081;724;0;39;14;22;30514;;;
225;81;1070;769;4;62;21;19;51219;;;
225;82;635;937;0;46;7;13;4223;;;
225;83;679;317;1;60;13;20;49255;;;
225;91;901;517;0;28;18;25;39296;;;
225;96;1030;806;0;33;19;17;4383;;;
225;100;550;858;0;92;18;11;3985;;;
225;111;785;755;0;75;18;7;3824;;;
225;113;938;676;0;56;10;10;4383;;;
225;121;516;385;0;53;22;33;51632;;;
225;138;957;364;0;48;23;9;35283;;;
225;143;925;736;0;59;12;8;785;;;
225;181;1055;527;2;79;22;8;369;;;
225;186;1044;567;0;77;7;17;12835;;;
225;187;1059;724;0;78;21;25;7441;;;
225;188;590;594;0;76;7;11;4383;;;
225;195;1069;618;0;57;16;22;36035;;;
225;199;796;779;1;77;28;35;808;;;
225;207;1031;435;2;57;20;10;33713;;;
225;218;900;856;5;37;25;19;28934;;;
225;219;1088;785;0;33;26;35;33661;;;
225;222;784;346;5;87;19;22;52227;;;
225;223;706;873;1;55;6;10;4447;;;
225;226;872;482;3;30;12;15;24337;;;
225;227;853;327;8;29;19;19;4383;;;
225;230;738;347;7;40;22;11;7169;;;
225;233;875;324;1;44;15;12;4383;;;
225;236;922;433;0;82;9;8;4375;;;
225;243;851;824;1;55;19;22;4403;;;
225;247;944;344;3;28;16;11;36113;;;
225;249;1072;801;5;41;14;20;12910;;;
225;255;739;841;0;60;34;9;2297;;;
225;257;736;547;0;94;13;11;10136;;;
225;261;944;541;4;67;32;19;35634;;;
225;263;754;342;9;40;24;16;4488;;;
225;264;592;266;1;71;24;28;36625;;;
225;265;868;358;1;30;6;11;4383;;;
225;266;1091;727;5;45;14;24;30470;;;
225;267;931;774;3;72;17;28;8204;;;
225;268;852;292;2;90;27;21;8846;;;
225;269;1035;524;2;77;23;8;3537;;;
225;270;1000;667;2;41;20;22;4371;;;
226;0;671;299;0;81;29;18;10393;;;
226;1;898;304;0;55;19;10;6557;;;
226;2;940;297;0;50;13;17;13068;;;
226;4;926;331;0;39;26;21;50277;;;
226;5;582;344;0;46;24;14;36080;;;
226;6;705;337;0;69;12;10;3703;;;
226;8;836;344;0;72;22;33;7369;;;
226;10;904;370;0;80;26;32;4966;;;
226;12;504;382;0;46;34;34;58448;;;
226;13;565;385;0;60;15;20;17601;;;
226;14;582;393;0;58;13;19;19649;;;
226;15;714;410;0;72;22;22;5325;;;
226;16;859;383;0;74;23;29;3276;;;
226;17;903;390;0;85;24;22;9267;;;
226;18;969;394;0;51;18;9;3544;;;
226;19;527;413;0;47;14;18;17415;;;
226;20;826;430;0;67;7;14;26126;;;
226;21;871;424;0;67;33;26;1548;;;
226;22;892;419;0;51;21;21;28947;;;
226;24;983;427;0;67;13;8;6143;;;
226;25;717;461;0;44;19;19;7375;;;
226;27;800;475;0;83;24;23;30979;;;
226;28;835;467;0;78;15;9;4403;;;
226;29;983;463;0;72;11;7;4383;;;
226;30;1039;496;0;75;16;6;4081;;;
226;33;1041;526;0;90;28;7;2544;;;
226;34;1091;525;0;72;9;12;9932;;;
226;35;904;567;0;80;20;24;14112;;;
226;38;1096;578;0;66;13;7;1905;;;
226;39;858;619;0;37;10;18;26179;;;
226;40;961;615;0;58;7;13;30471;;;
226;41;1014;592;0;60;9;21;26163;;;
226;42;1017;611;0;43;19;32;17480;;;
226;43;737;648;0;43;16;21;12686;;;
226;44;998;626;0;48;24;21;4334;;;
226;46;738;687;0;58;10;7;4383;;;
226;47;875;688;0;54;16;11;51606;;;
226;48;979;688;0;80;20;16;28161;;;
226;49;731;716;0;102;11;11;4383;;;
226;50;883;728;0;83;17;23;13068;;;
226;51;967;732;0;86;7;25;26147;;;
226;52;1022;706;0;50;18;32;13383;;;
226;54;723;746;0;97;8;14;1911;;;
226;56;765;754;0;95;28;12;2449;;;
226;57;810;750;0;60;20;11;2530;;;
226;60;1035;774;0;35;7;20;16487;;;
226;62;1005;807;0;64;20;22;4380;;;
226;65;784;847;0;88;20;18;52275;;;
226;66;873;857;0;56;28;34;4207;;;
226;67;1018;838;0;103;9;19;9078;;;
226;68;771;833;3;66;30;33;107;;;
226;69;843;869;0;75;18;9;2525;;;
226;70;661;913;0;45;8;12;12623;;;
226;75;859;445;3;53;30;31;50986;;;
226;76;835;591;2;29;9;9;4415;;;
226;77;851;722;1;63;9;7;5407;;;
226;78;1082;727;0;36;15;25;30468;;;
226;81;1070;769;5;62;21;19;51219;;;
226;82;634;937;0;51;7;14;4415;;;
